484.86	239.88126	39.12	101.515	179.51125	377.51126	121.515	241.90625	27.4325	52.35375	331.58374	35.16375	278.48	183.08624	354.6925	256.84125	309.84	396.87625	299.33374	405.775	391.86374	294.5775	96.88625	187.10625	312.0375	370.96124	327.3575	809.2537	941.66376	664.6325	919.8475	152.89	132.035	652.7525	644.9938	218.30875	757.04376	424.5275	154.57	569.5563	330.8575	221.8725	283.755	640.15375	487.49625	510.155	1088.1675	672.20624	215.9525	64.63875	950.31	790.7125	548.5175	299.76	147.10875	205.54875	638.0588	447.03625	319.73	590.3725	381.5975	329.36124
627.65	388.57126	491.90625	555.5012	760.65	1026.59	429.985	248.99374	271.565	397.25	462.87875	124.3425	684.9938	968.14374	1653.1587	719.5613	1925.3462	1126.3676	1125.965	1528.0461	624.855	1294.6324	1424.3163	326.65625	1690.2625	693.31	502.245	1602.3289	799.2125	1454.895	1419.825	1117.5688	1668.165	1837.68	1131.5511	1824.3375	693.545	1887.99	912.6825	1680.6663	855.03	615.6075	1414.405	4201.0425	1698.585	4053.1775	3456.5125	747.5087	489.0325	936.5475	1965.4712	3532.0525	882.39874	1000.0188	2973.81	946.055	1011.95	770.455	2752.0513	918.9263	1458.5912	2881.9912
245.63452	156.46906	30.00119	111.07976	132.73334	239.15594	110.5619	143.34525	72.07024	78.88929	208.33571	30.68214	55.09405	179.4643	345.34525	110.8	146.54286	154.0119	99.97738	410.72025	188.77737	190.37262	170.4631	124.63333	217.29881	553.9643	230.15356	952.44165	691.81903	826.5714	262.64404	203.79167	301.5107	502.2381	306.6238	318.52975	384.14404	274.0476	164.52618	476.8976	149.84167	381.5238	141.36667	1115.4155	316.24524	900.6881	459.38214	238.89285	131.23215	157.64166	1170.775	623.12384	221.40714	322.63214	142.50952	37.26429	90.79405	234.3881	251.65475	501.7738	315.3762	1415.1964
100.1175	59.62625	52.7	64.41125	97.7425	108.6225	111.73375	96.49875	58.62875	93.85125	120.2075	26.62375	122.5125	255.3625	249.265	92.52125	55.90125	171.42625	181.43	233.98375	114.57125	93.06125	130.6	38.18875	335.1725	120.8625	68.90625	268.42374	314.86124	201.66875	142.42625	124.0325	322.19125	393.65375	205.42625	234.89874	277.3	346.5275	230.59625	308.86124	163.975	94.88625	212.87125	625.46875	260.55624	703.8025	545.3162	128.595	104.31625	91.11	558.17126	465.94	267.99875	244.02126	131.32375	154.8675	120.56	111.24	282.20874	216.28125	179.16624	788.38
475.9345	206.1131	40.84405	113.375	213.75595	292.9631	219.71548	128.47025	125.25119	111.41667	570.6726	37.46191	127.49048	253.12619	584.075	220.45119	254.76666	723.7167	136.24643	487.74286	250.7131	278.7738	136.67738	182.12619	573.14166	502.42975	438.65356	524.4226	1081.3369	920.3774	461.6369	691.5298	641.10834	521.62976	646.2405	413.76547	241.69643	337.88928	289.17142	793.9	204.69048	378.99643	433.80237	1021.9762	821.7595	1470.956	743.82263	709.09644	305.09525	197.49881	440.6357	1014.7417	435.7976	275.1607	118.21548	94.72738	131.7	242.59286	615.2798	669.3726	430.35715	1100.7107
423.54047	244.32738	286.53928	265.3131	614.725	531.5143	458.37857	1418.0822	251.05238	356.44525	407.9893	105.9631	336.84763	431.70953	1100.4071	357.77975	674.0619	1112.0881	551.65717	616.9357	229.91429	533.0619	881.7655	177.4131	1611.3762	532.9726	394.2131	1775.1989	1176.8881	1298.9226	1203.9417	542.64166	961.3929	1589.444	567.8809	1263.5083	632.90594	1501.5762	414.50714	957.93335	476.28452	560.8036	1022.4119	2405.7356	719.5262	1789.1464	2374.3071	335.63333	286.74643	524.5024	2679.0774	2282.025	762.2607	891.7417	588.62384	435.07858	485.7393	490.65594	1825.6	814.0714	593.34283	1836.369
383.275	240.98375	46.90625	59.265	86.99	184.8025	111.035	318.825	41.03875	24.24875	271.975	19.1175	227.37125	175.36626	404.01126	370.7775	264.71124	409.0925	413.2825	308.79874	282.58374	222.70125	113.08375	116.8075	421.31876	542.34375	396.2375	1043.1438	1090.6013	835.15375	806.60376	121.65625	231.48875	750.28375	408.63126	435.70874	318.20874	433.3525	181.99	507.79874	366.4425	206.28876	235.8125	640.0325	644.5475	813.2025	800.8125	365.2225	170.78375	103.24875	521.2562	564.3175	514.89	232.85374	124.9725	151.58875	343.025	342.48624	449.84	558.54877	424.72375	189.7675
1351.965	1392.7162	1227.4187	1013.6188	2092.195	2782.4612	1968.2288	3494.7024	1150.1226	1531.345	1300.36	538.69	1408.2212	1299.7087	3214.0076	1190.3163	2496.17	3990.585	1976.9088	1155.8613	1055.8862	1975.7037	4601.6763	591.8088	4989.4424	1588.8138	1440.68	4498.6763	2857.9788	4260.6274	2775.8489	1756.5739	3464.5237	2834.3562	1745.7225	3098.4312	2660.8438	4448.2275	2243.1162	3520.1675	1346.3125	2194.0725	3146.756	6446.6963	2618.8062	6563.6187	8193.987	1643.5575	849.095	2849.1174	4410.2627	7018.5327	2956.5237	3175.82	2648.2676	1626.7412	1743.5737	1470.9713	5432.175	1402.8175	1995.5488	6470.8623
816.455	248.99374	54.90375	54.66625	136.1375	512.1975	162.98875	576.8113	53.10125	61.41625	276.575	29.13125	137.76625	200.8625	363.4075	477.69	167	391.61374	611.1125	437.94376	501.51126	260.87375	286.83875	100.29125	528.1287	929.3325	393.41	1610.8262	1400.195	889.7388	898.455	215.83125	248.83125	821.715	647.52124	535.5275	600.445	541.8425	419.58	677.98627	638.78375	261.37625	298.08875	774.90125	726.36127	926.36	973.975	376.88626	101.9925	203.2075	1612.7063	939.49	702.605	295.50125	277.61624	177.68625	317.73874	614.7225	1002.68	696.84	452.23126	380.38
902.8844	335.1594	246.00781	208.61719	1175.8702	610.8828	879.8906	1214.9172	356.15	573.8125	776.17346	484.12186	515.52344	240.23438	729.3594	533.1328	383.42188	817.72656	594.7516	581.35	780.9328	449.83905	1980.3109	62.92969	805.61096	1450.7781	1262.497	1969.8608	2713.6296	2508.161	1206.2437	1093.7594	1131.8969	1178.7969	720.41406	1088.4297	924.66095	1826.5	1264.2734	966.09686	410.0703	1051.1266	727.40625	1953.1406	981.46564	2190.35	1783.0125	584.4938	631.89374	341.95312	501.59686	1074.7719	1023.9	410.76874	1305.4453	354.68124	94.67812	318.2453	793.0594	1049.7047	1244.3281	2188.3438
