202.205	170.53876	34.43875	33.3225	26.235	139.3575	57.47375	155.175	13.17375	6.26125	197.25375	10.96625	137.53125	104.9325	211.32	76.13875	255.39626	230.31125	196.32625	196.48125	166.6425	132.05	48.80875	97.2675	251.48625	289.42126	180.38625	657.1813	670.4375	394.2725	315.3225	50.19875	154.48625	415.99124	292.1125	126.36125	151.61	119.35	84.0725	543.7325	316.13376	132.32375	163.1625	410.8275	405.51126	277.67374	308.43875	243.4125	112.41375	43.76125	190.3725	428.26624	318.9575	159.13	42.0225	81.56125	201.48625	244.46875	298.86874	299.26874	203.35126	129.235
230.945	122.97	18.73625	49.54625	37.86875	136.195	90.8175	87.29	47.28	31.34875	170.3275	11.9	86.9325	146.05376	260.055	304.16	60.88625	218.30875	284.505	61.1675	136.9975	80.46375	121.4	46.59875	269.39624	248.1475	242.915	654.455	597.165	418.6	264.57874	94.62625	97.14	361.60376	230.94	231.18	551.9225	150.85126	235.81	267.9475	213.73	138.57	121.7125	424.51624	322.28375	478.69626	668.6788	198.025	101.62875	96.59125	647.7625	331.68875	174.04124	95.72375	73.5825	71.835	68.58875	178.4975	174.66875	401.19876	181.82124	53.1775
96.27625	5.925	147.23625	172.78876	215.8875	351.73376	74.72375	190.25874	88.155	124.295	157.65625	62.7975	267.03625	321.145	232.72874	208.6575	438.51376	153.17375	315.3125	197.69376	111.60375	437.6525	431.865	31.1025	253.4025	260.70874	250.36375	361.1525	424.8775	424.3375	558.85126	365.51376	377.0675	363.4575	178.395	329.13876	117.9475	487.7275	189.05376	440.22626	211.50874	80.19	435.98126	444.225	522.5825	720.59375	624.7275	259.9125	162.0225	244.27	277.85376	902.5725	601.8475	155.7675	161.35	203.76	530.16876	156.445	342.65	164.21	206.53625	554.1937
200.01875	130.77625	160.115	178.37875	221.6725	239.84875	173.76875	257.16626	104.50875	180.76625	184.6525	54.035	152.52126	246.78	443.1225	199.4425	497.1475	685.6987	254.9475	164.34625	162.155	241.81876	197.72125	116.8075	792.27	303.69	164.4	656.9462	395.3275	661.175	469.42624	307.54874	500.91376	473.1425	227.58376	487.375	371.34375	322.23874	237.9575	562.9412	212.16376	266.3125	490.94125	1181.5188	403.17624	960.58	1153.2488	262.79626	123.5425	142.77126	545.6275	1234.8075	348.74124	292.18124	296.56876	226.075	238.94	330.85876	974.72125	156.725	245.40625	903.535
444.02374	125.245	149.1775	215.8825	185.43375	507.045	138.41	120.4875	227.18124	156.735	430.93124	48.185	149.305	398.68875	183.49625	203.47375	248.61125	331.945	220.52875	514.0637	369.225	271.235	322.63626	91.065	506.145	353.4	291.21	1416.1937	1070.2162	835.7075	432.69	386.42624	337.79626	712.38873	575.4288	299.58	786.08624	264.20874	256.465	1162.5475	325.90875	413.6475	177.225	1721.11	588.6763	616.4263	1055.67	1022.5888	339.48126	375.78125	695.385	873.0925	386.915	449.78	332.4025	104.8575	16.2925	421.41376	237.68375	611.005	364.19626	2641.135
1194.4775	460.82126	300.1075	259.465	1486.185	1320.4587	1405.6675	2424.6238	212.6275	488.41376	1617.75	219.52625	1211.6238	425.59375	1336.87	847.57	1969.7125	2577.43	648.01874	1069.79	1201.195	1418.855	2227.355	296.58875	1678.3812	1617.4163	1975.495	2975.2424	5430.944	4013.5012	2888.6575	991.16	2725.8213	2690.06	1183.7837	987.135	2135.014	1173.2825	1636.0862	3801.4387	1221.5024	1409.5825	1150.505	2413.915	2904.7876	1846.0137	2758.245	1224.385	1115.05	872.1875	829.9313	2141.0889	1507.3013	816.7375	1020.4863	835.805	835.115	1330.7062	2138.7837	1707.845	1256.4937	4505.415
817.1975	586.78	188.80875	191.51625	304.15125	1231.12	442.1875	697.38873	292.13626	239.93124	580.77374	95.4975	315.09625	302.865	1101.7825	399.1825	817.79376	881.71124	254.06	379.10376	406.06375	598.98	263.89374	378.85126	767.3212	678.52625	599.65875	1444.395	1852.4662	1656.9963	1029.3175	552.33	712.18	827.04126	582.10376	518.8688	606.4525	583.3663	277.58624	1274.3363	342.845	587.16876	635.28	1910.37	1139.465	1549.1761	841.64374	1284.8438	466.13876	838.675	1058.1338	1452.255	829.8	493.46375	1906.865	226.5225	295.8275	483.575	783.70624	920.43	564.8075	1985.4976
81.61042	60.81458	37.53333	95.09583	99.99792	50.44167	75.55833	111.44375	16.4375	49.79583	102.36875	10.37917	102.51875	103.82708	201.3	173.55417	158.31876	361.6875	213.52708	262.84583	227.04167	110.80208	99.99167	53.40208	186.26666	375.87292	287.42084	367.8375	503.3854	584.0146	190.61458	215.42917	174.34167	396.7979	184.90208	497.78958	180.77708	669.7583	210.57916	352.7125	183.39166	106.4125	183.6375	1411.3625	356.61667	863.3875	1208.8312	141.28958	154.96875	51.37917	100.44583	650.8625	250.66042	111.93542	161.90625	76.46042	65.99375	152.52292	673.1813	301.99582	354.45624	388.79584
66.07	46.4275	70.93	43.555	108.635	152.765	79.4375	83.505	46.93	82.28625	66.5725	17.8175	87.1275	100.745	147.9575	23.60625	75.9275	28.09875	142.64	18.1625	33.63125	154.0125	176.4	33.96	266.455	53.7575	82.27875	137.895	155.33624	258.505	290.05875	72.17125	139.585	147.1375	107.95375	162.59	114.17875	240.33624	72.15875	235.145	49.3325	88.92125	190.49625	275.3575	192.995	244.1225	478.2675	74.5325	27.87	109.6425	295.1975	259.7625	97.48	132.56125	120.195	123.63	52.68875	56.25875	147.075	98.69875	117.42875	171.93625
325.54285	128.30595	111.08333	123.36071	590.48096	273.12857	238.0238	903.2119	60.30238	172.0619	418.62738	79.21071	331.15118	208.79167	276.08453	383.9619	416.08572	540.66907	200.67857	556.62976	459.2131	245.25595	471.26666	101.4	689.4643	1073.3	788.4869	1579.5464	2431.3857	1715.9071	842.2762	395.9345	471.5881	1016.3774	323.5	578.47974	615.9012	926.14764	371.55	783.1583	202.85953	364.08334	347.725	1389.3394	940.16785	823.53455	1355.3179	192.24643	286.7012	211.45119	450.6119	800.34406	351.75952	158.13571	368.7	264.0131	206.4762	232	961.7381	466.84048	358.8869	1757.9548
